Database,,,,,,,,,,,,,,,,,,
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4,,,,,,,,,,,
NPC_91_2,91,2,2,2,,,"並且在更新的 ""提交記錄"" 內容中\r\n您會注意到 ""new-feature"" 分支已經從 ""提交記錄"" 移除了\r\n並且專案回到了關卡開始時的模樣",FALSE,Block,Normal,,,,,,,,141;140
NPC_91_3,91,3,2,2,,,"""master"" 分支中的最新 ""提交""\r\n依舊可以順暢地遊玩俄羅斯方塊",FALSE,Block,Normal,,,,,,,,141;190
NPC_91_4,91,4,2,2,,,從以上的模擬背景中\r\n您應該了解分支管理能讓專案提高穩定性\r\n以減少開發失敗造成的損失,FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_91_5,91,5,2,2,,,"接下來，在關卡的後半部分\r\n讓我們再來練習學到的新指令\r\n""git branch""、""git branch 分支名稱"" 和\r\n""git branch -d 分支名稱""",FALSE,Block,Normal,,,,,,,,141;290
NPC_91_6,91,6,2,2,,,希望您從後續的模擬背景裡\r\n能夠更加清楚這三個指令的功用\r\n請加油吧！,FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_94_0,94,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_94_1,94,1,2,2,,,恭喜您！\r\n您已成功完成了模擬背景的目標,FALSE,Block,Normal,,,,,,,,141;90
NPC_94_2,94,2,2,2,,,通過這些練習\r\n您現在應該已經熟悉管理分支的幾個指令了,FALSE,Block,Normal,,,,,,,,141;140
NPC_94_3,94,3,2,2,,,接下來，讓我們回顧一下本次關卡學到的知識和指令吧,FALSE,Block,Normal,,,,,,,,141;190
NPC_94_4,94,4,2,2,,,在關卡一開始\r\n我們了解了分支管理功能所帶來的優勢,FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_94_5,94,5,2,2,,,為專案創建多個不同的分支\r\n除了增加專案開發的效率外\r\n同時也提升專案的穩定性,FALSE,Block,Normal,,,,,,,,141;290
NPC_94_6,94,6,2,2,,,"我們在其他分支中新增、修改功能\r\n而 ""master"" 分支則保持穩定的版本",FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_94_7,94,7,2,2,,,這樣的開發專案模式\r\n是值得學習並應用的,FALSE,Block,Normal,,,,,,,,142.0638;428.2979
NPC_94_8,94,8,2,2,,,"之後，我們在模擬背景中\r\n學到了分支管理的基礎\r\n它們都是以 ""git branch"" 為開頭的指令",FALSE,Block,Normal,,,,,,,,142.0638;479.4743
NPC_94_9,94,9,2,2,,,"""<color=#CF001C>git branch</color>"" 指令\r\n可以查看 Git 中所有的分支名稱\r\n以及 HEAD 目前所在的分支",FALSE,Block,Normal,,,,,,,,142.0638;528.298
NPC_94_10,94,10,2,2,,,"""<color=#CF001C>git branch 分支名稱</color>"" 指令\r\n用於創建一個新的分支",FALSE,Block,Normal,,,,,,,,142.0638;578.298
NPC_94_11,94,11,2,2,,,"新分支會創建在 HEAD 當前指向的 ""提交""\r\n並獲得 HEAD 所有的 ""提交記錄""",FALSE,Block,Normal,,,,,,,,142.0638;672.9788
NPC_94_12,94,12,2,2,,,在創建分支時\r\n我們需要去遵守命名分支的規則\r\n正確的命名可以幫助個人與團隊理解創建分支的目的,FALSE,Block,Normal,,,,,,,,142.0638;722.9788
NPC_94_13,94,13,2,2,,,"""<color=#CF001C>git branch -d 分支名稱</color>"" 指令\r\n用於刪除指定的分支\r\n在刪除前，HEAD 需要先移動到其他分支上才能使用",FALSE,Block,Normal,,,,,,,,142.0638;772.9788
NPC_94_14,94,14,2,2,,,在回顧完了本次關卡學到的指令後,FALSE,Block,Normal,,,,,,,,142.0638;822.9788
NPC_94_15,94,15,2,2,,,我們來回憶一下本次關卡的模擬背景\r\n在關卡中，我們最後選擇放棄這項新功能的開發,FALSE,Block,Normal,,,,,,,,142.0638;872.9788
NPC_94_16,94,16,2,2,,,但是，如果我們順利地開發出新功能\r\n並且讓遊戲變得更加有趣時,FALSE,Block,Normal,,,,,,,,388.8724;87.87238
NPC_94_17,94,17,2,2,,,"該怎麼做才能讓這些修改\r\n從 ""new-feature"" 分支移動到 ""master"" 分支呢？",FALSE,Block,Normal,,,,,,,,388.8724;137.8724
NPC_94_18,94,18,2,2,,,在下一關卡裡\r\n我們將學習如何將分支中的內容\r\n移動到另一個分支,FALSE,Block,Normal,,,,,,,,388.8724;187.8724
NPC_94_19,94,19,2,2,,,"在 Git 中\r\n我們稱這個動作為 ""合併"" (Merge)",FALSE,Block,Normal,,,,,,,,388.8724;237.8724
NPC_94_20,94,20,2,2,,,最後，恭喜您完成本次的關卡\r\n您做得很好！,FALSE,Block,Normal,,,,,,,,388.8724;287.8724
NPC_95_0,95,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_95_1,95,1,2,2,,,"歡迎來到\r\n""快進 (Fast-Forward) 合併分支"" 關卡！",FALSE,Block,Normal,,,,,,,,141;90
NPC_95_2,95,2,2,2,,,在本次關卡中\r\n我們將學習如何將分支中的修改內容\r\n合併到另一個分支中,FALSE,Block,Normal,,,,,,,,141;140
NPC_95_3,95,3,2,2,,,在開始之前\r\n讓我們回顧一下上一關學到的知識和指令吧,FALSE,Block,Normal,,,,,,,,141;190
NPC_95_4,95,4,2,2,,,在上一關卡中\r\n我們介紹了分支系統所帶來的優點,FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_95_5,95,5,2,2,,,並學習了一些基本的分支操作指令\r\n包括分支的創建、查看和刪除,FALSE,Block,Normal,,,,,,,,141;290
NPC_95_6,95,6,2,2,,,在關卡的模擬環境中\r\n我們了解了如何運用分支來確保主分支的穩定性\r\n避免開發中的分支影響到穩定版本,FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_95_7,95,7,2,2,,(建構開始\r),接下來，在回顧完了上一關卡的內容後\r\n我們來建構本次的遊戲場景,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Close Tutorial Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,,142.0638;428.2979
NPC_95_8,95,8,2,2,,(新增任務),"在建立好了關卡場景後\r\n請您查看 ""提交記錄"" 的狀態",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,142.0638;479.4743
NPC_96_0,96,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_96_1,96,1,2,2,,,"好的，在開啟了 ""提交記錄"" 視窗後\r\n我們一起來查看所有 ""提交"" 的狀態",FALSE,Block,Normal,,,,,,,,141;90
NPC_96_2,96,2,2,2,,,"首先，您可以看到本次有兩個分支\r\n分別是 ""master"" 和 ""new-feature"" 分支",FALSE,Block,Normal,,,,,,,,141;140
NPC_96_3,96,3,2,2,,,"在 ""master"" 分支裡\r\n作者目前已經創建了 3 個 ""提交""\r\n這些 ""提交"" 裡，作者完成了基礎的俄羅斯方塊遊戲",FALSE,Block,Normal,,,,,,,,141;190
NPC_96_4,96,4,2,2,,,隨後，作者決定在遊戲中新增一個玩法\r\n讓俄羅斯方塊變得有趣,FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_96_5,96,5,2,2,,,為了確保穩定版本不受到新功能的影響\r\n作者決定新建分支來開發新功能,FALSE,Block,Normal,,,,,,,,141;290
NPC_96_6,96,6,2,2,,,"在 ""new-feature"" 分支裡\r\n作者創建了一個 ""提交""\r\n對開發到一半的內容做了保存",FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_96_7,96,7,2,2,,,"從 ""提交記錄"" 的內容裡\r\n我們可以看到作者很好地運用分支來管理專案",FALSE,Block,Normal,,,,,,,,142.0638;428.2979
NPC_96_8,96,8,2,2,,,"這樣的方式可以確保 ""master"" 分支的穩定\r\n減少了開發失敗時可能帶來的損失",FALSE,Block,Normal,,,,,,,,142.0638;479.4743
NPC_96_9,96,9,2,2,,(新增任務),"接下來，根據背景故事\r\n請您在 ""new-feature"" 分支上\r\n繼續開發新功能吧",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,142.0638;528.298
NPC_97_0,97,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_97_1,97,1,2,2,,,非常好！\r\n您已成功開發了新的遊戲功能,FALSE,Block,Normal,,,,,,,,141;90
NPC_97_2,97,2,2,2,,,在經過多次遊戲測試後\r\n遊戲在運行上非常穩定\r\n並且這個功能確實讓遊戲變得更加有趣,FALSE,Block,Normal,,,,,,,,141;140
NPC_97_3,97,3,2,2,,,"在確認新的功能運行穩定後\r\n現在可以正式將它合併到 ""master"" 分支中",FALSE,Block,Normal,,,,,,,,141;190
NPC_97_4,97,4,2,2,,,"本次我們要學習的 Git 指令是\r\n""<color=#CF001C>git merge 分支名稱</color>""\r\n這個指令能夠合併不同分支的工作內容",FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_97_5,97,5,2,2,,,"您可以將這個指令理解為：\r\n「<color=#CF001C>將 ""指定的分支"" 內容傳送給 ""目前所在的分支"" 中</color>」\r\n以上的解釋會更簡單一些",FALSE,Block,Normal,,,,,,,,141;290
NPC_97_6,97,6,2,2,,,然而，在執行指令之前\r\n我們需要先注意指令的執行規則,FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_97_7,97,7,2,2,,,"目前我們所在的分支為 ""new-feature""\r\n如果想要將 ""new-feature"" 分支合併到 ""master"" 分支的話",FALSE,Block,Normal,,,,,,,,142.0638;428.2979
NPC_97_8,97,8,2,2,,,"需要先讓 HEAD 指向 ""master"" 分支\r\n然後才能夠使用 ""git merge"" 指令合併分支",FALSE,Block,Normal,,,,,,,,142.0638;479.4743
NPC_97_9,97,9,2,2,,(新增任務),"接下來，為了將 ""new-feature"" 分支合併到 ""master"" 分支\r\n請您先使用切換分支的指令\r\n移動到 ""master"" 分支上吧",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,142.0638;528.298
NPC_98_0,98,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_98_1,98,1,2,2,,,"好的，您已經切換到了 ""master"" 分支\r\n並且更新了 ""提交記錄"" 的狀態",FALSE,Block,Normal,,,,,,,,141;90
NPC_98_2,98,2,2,2,,,"您可以將滑鼠點擊指定的分支列表\r\n來查看不同分支的 ""提交記錄""",FALSE,Block,Normal,,,,,,,,141;140
NPC_98_3,98,3,2,2,,,"在 ""提交記錄"" 中\r\n您可以看到目前 ""master"" 分支只有 3 個 ""提交""",FALSE,Block,Normal,,,,,,,,141;190
NPC_98_4,98,4,2,2,,,"而 ""new-feature"" 分支在開發新功能的過程中\r\n新增了 2 個 ""提交""\r\n分支上總共有 5 個 ""提交""",FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_98_5,98,5,2,2,,,"在確定好 HEAD 所在位置是 ""master"" 分支後\r\n現在讓我們試著執行合併分支的指令 \r\n""<color=#CF001C>git merge 分支名稱</color>"" 吧",FALSE,Block,Normal,,,,,,,,141;290
NPC_98_6,98,6,2,2,,,"執行 ""<color=#CF001C>git merge new-feature</color>"" 指令\r\n來將 ""new-feature"" 分支合併到 ""master"" 分支中",FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_98_7,98,7,2,2,,(新增任務),"執行後，請您更新 ""提交記錄"" 視窗\r\n來確認合併後的內容發生了什麼變化",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,142.0638;428.2979
NPC_99_0,99,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_99_1,99,1,2,2,,,"非常好！\r\n您已成功使用 ""git merge 分支名稱"" 指令來合併分支\r\n命令行回傳了 ""合併成功"" 的訊息",FALSE,Block,Normal,,,,,,,,141;90
NPC_99_2,99,2,2,2,,,"接下來，讓我們一起觀察 ""提交記錄"" 更新後的狀態",FALSE,Block,Normal,,,,,,,,141;140
NPC_99_3,99,3,2,2,,,"您會注意到目前 ""master"" 分支的內容\r\n與 ""new-feature"" 分支的 ""提交記錄"" 是相同的",FALSE,Block,Normal,,,,,,,,141;190
NPC_99_4,99,4,2,2,,,"""new-feature"" 分支開發的 2 個 ""提交"" \r\n已經成功合併到了 ""master"" 分支中",FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_99_5,99,5,2,2,,,"您可以點擊之前輸入過的 ""git log"" 指令\r\n""提交記錄"" 視窗會更新成之前的狀態\r\n藉此來觀察分支合併前後的差異",FALSE,Block,Normal,,,,,,,,141;290
NPC_99_6,99,6,2,2,,,"在確認 ""new-feature"" 分支的 ""提交""\r\n已經合併到 ""master"" 分支後",FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_99_7,99,7,2,2,,,"""new-feature"" 分支已經完成它的目標了\r\n在通常情況下，我們會刪除完成目標的分支",FALSE,Block,Normal,,,,,,,,142.0638;428.2979
NPC_99_8,99,8,2,2,,(新增任務),"那麼，請您將 ""new-feature"" 分支\r\n從 Git 系統裡面刪除吧",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,142.0638;479.4743
NPC_100_0,100,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_100_1,100,1,2,2,,,"很好！\r\n您刪除了已達成目標的 ""new-feature"" 分支",FALSE,Block,Normal,,,,,,,,141;90
NPC_100_2,100,2,2,2,,,"更新 ""提交記錄"" 後\r\nGit 系統裡就只剩下 ""master"" 分支了",FALSE,Block,Normal,,,,,,,,141;140
NPC_100_3,100,3,2,2,,,"經過前面的練習後\r\n您已經完成了一次 ""合併分支"" 的流程\r\n也代表您已學會如何使用分支功能來開發專案了",FALSE,Block,Normal,,,,,,,,141;190
NPC_100_4,100,4,2,2,,,"不過，關於本關提到的 \r\n""快進（Fast-Forward）合併"" 是什麼意思呢？",FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_100_5,100,5,2,2,,,它是一種合併模式\r\nGit 會根據兩個分支間的複雜度\r\n<color=#CF001C>自動選擇</color>不同的合併模式\r\n而快進合併是最簡單的一種合併模式,FALSE,Block,Normal,,,,,,,,141;290
NPC_100_6,100,6,2,2,,,在 Git 中， 有以下三種合併模式：\r\n1. 快進合併（Fast-Forward Merge）\r\n2. 自動合併（Auto Merge）\r\n3. 合併衝突（Merge Conflict）,FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_100_7,100,7,2,2,,,"快進合併的觸發情況為：\r\n「當兩個分支的 ""提交記錄"" 呈現一條直線，沒有分叉」\r\n這種情況就稱作快進合併",FALSE,Block,Normal,,,,,,,,142.0638;428.2979
NPC_100_8,100,8,2,2,,,"在本次的模擬環境中\r\n""new-feature"" 與 ""master"" 分支\r\n在 ""提交記錄"" 視窗裡都是在同一條直線上",FALSE,Block,Normal,,,,,,,,142.0638;479.4743
NPC_100_9,100,9,2,2,,,"在這種情況下\r\n舊的分支（master）會 ""<color=#CF001C>更新提交記錄</color>""\r\n將 ""new-feature"" 分支的 ""提交"" 合併到 ""master"" 分支中",FALSE,Block,Normal,,,,,,,,142.0638;528.298
NPC_100_10,100,10,2,2,,,"所以，在執行合併指令的過程裡\r\n""new-feature"" 的 2 個新的 ""提交"" \r\n合併到了 ""master"" 分支中",FALSE,Block,Normal,,,,,,,,142.0638;578.298
NPC_100_11,100,11,2,2,,,"在後續的關卡中\r\n會遇到 ""提交"" 出現分叉的狀況\r\n""提交記錄"" 區域的分支將不再只有一條直線",FALSE,Block,Normal,,,,,,,,142.0638;672.9788
NPC_100_12,100,12,2,2,,,"我們將進一步討論 ""自動合併"" 和 ""合併衝突"" \r\n這兩種合併模式",FALSE,Block,Normal,,,,,,,,142.0638;722.9788
NPC_100_13,100,13,2,2,,,"接下來，讓我們再次透過模擬背景的遊玩\r\n再次練習 ""合併分支"" 的流程吧",FALSE,Block,Normal,,,,,,,,142.0638;772.9788
NPC_100_14,100,14,2,2,,,希望您能夠從中熟練\r\n使用分支系統開發專案的流程\r\n請加油！,FALSE,Block,Normal,,,,,,,,142.0638;822.9788
NPC_101_0,101,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_101_1,101,1,2,2,,,非常出色！\r\n您已成功完成了模擬背景的目標,FALSE,Block,Normal,,,,,,,,141;90
NPC_101_2,101,2,2,2,,,"通過這些練習\r\n您現在應該更加熟練 \r\n""使用分支系統開發專案"" 的流程了",FALSE,Block,Normal,,,,,,,,141;140
NPC_101_3,101,3,2,2,,,接下來，讓我們回顧一下本次關卡中學到的知識和指令,FALSE,Block,Normal,,,,,,,,141;190
NPC_101_4,101,4,2,2,,,"在這個關卡中\r\n我們學會了 ""git merge 分支名稱"" 指令\r\n它允許我們將 ""開發完成的分支"" 合併到 ""主分支"" 中",FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_101_5,101,5,2,2,,,同時，我們也了解到 \r\nGit 會根據分支之間的複雜度\r\n自動選擇合併的模式,FALSE,Block,Normal,,,,,,,,141;290
NPC_101_6,101,6,2,2,,,"在本次模擬背景中\r\n我們遇到的是合併模式中最簡單的一種\r\n稱為 ""快進合併""（Fast-Forward Merge）",FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_101_7,101,7,2,2,,,"快進合併的觸發條件是：\r\n「當兩個分支的 ""提交記錄"" 呈現一條直線，沒有分叉」",FALSE,Block,Normal,,,,,,,,142.0638;428.2979
NPC_101_8,101,8,2,2,,,"通過使用 ""git merge 分支名稱""\r\n我們成功地將 ""new-feature"" 分支的 ""提交""\r\n合併到了 ""master"" 分支上",FALSE,Block,Normal,,,,,,,,142.0638;479.4743
NPC_101_9,101,9,2,2,,,接下來，在下一關卡中\r\n我們將學習第二種合併模式 —— 自動合併（Auto Merge）,FALSE,Block,Normal,,,,,,,,142.0638;528.298
NPC_101_10,101,10,2,2,,,"在這種情況下\r\n""提交"" 會開始出現分叉\r\n""提交記錄"" 區域將會顯示多條不同的 ""提交"" 路徑",FALSE,Block,Normal,,,,,,,,142.0638;578.298
NPC_101_11,101,11,2,2,,,最後，恭喜您完成本次的關卡\r\n您做得很好！,FALSE,Block,Normal,,,,,,,,142.0638;672.9788
NPC_102_0,102,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_102_1,102,1,2,2,,,"歡迎來到\r\n""自動（Auto）合併分支"" 關卡！",FALSE,Block,Normal,,,,,,,,141;90
NPC_102_2,102,2,2,2,,,"在這個關卡中\r\n我們將遇到 ""提交記錄"" 出現多條路徑的專案\r\n並學習第二種合併模式 —— 自動合併（Auto Merge）",FALSE,Block,Normal,,,,,,,,141;140
NPC_102_3,102,3,2,2,,,首先，讓我們回顧一下上一關卡中學到的知識和指令,FALSE,Block,Normal,,,,,,,,141;190
NPC_102_4,102,4,2,2,,,"在上一關卡中\r\n我們學習了 ""git merge 分支名稱"" 指令\r\n這個指令用於合併不同分支的工作內容",FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_102_5,102,5,2,2,,,在關卡的模擬環境中\r\nGit 採用了快進合併（Fast-Forward Merge）\r\n它是三種合併模式中最簡單的一種,FALSE,Block,Normal,,,,,,,,141;290
NPC_102_6,102,6,2,2,,,"當兩個分支的 ""提交記錄"" 呈現一條線，沒有分叉時\r\n就會進行快進合併",FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_102_7,102,7,2,2,,(建構開始\r),接下來，在回顧完上一關卡的內容後\r\n我們來建構本次的遊戲場景,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Close Tutorial Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,,142.0638;428.2979
NPC_102_8,102,8,2,2,,(新增任務),"在建立好了關卡場景後\r\n請先查看 ""提交記錄"" 的狀態",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,142.0638;479.4743
NPC_103_0,103,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_103_1,103,1,2,2,,,"好的，在開啟了 ""提交記錄"" 視窗後\r\n讓我們一起來查看所有 ""提交"" 的狀態",FALSE,Block,Normal,,,,,,,,141;90
NPC_103_2,103,2,2,2,,,"這次的 ""提交記錄"" 包含了兩個分支\r\n它們分別是 ""master"" 和 ""new-design""（新設計）分支",FALSE,Block,Normal,,,,,,,,141;140
NPC_103_3,103,3,2,2,,,"在 ""master"" 分支中，作者創建了 1 個 ""提交""\r\n將網頁所需的檔案加入到 Git 管理系統中\r\n不過，""我的網站.html"" 和 ""網站樣式.css"" 檔案內容是空的",FALSE,Block,Normal,,,,,,,,141;190
NPC_103_4,103,4,2,2,,,"接著，在 ""new-design"" 分支中\r\n作者新增了一個 ""提交""\r\n將網頁的文字字型和顏色做了調整",FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_103_5,103,5,2,2,,(新增任務),"根據背景故事，為了更有系統地開發這個專案\r\n我們需要在 ""master"" 分支上創建另一個分支\r\n這個新的分支將用於新增網頁文章",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,141;290
NPC_104_0,104,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_104_1,104,1,2,2,,,"很好！\r\n您已成功創建 ""new-article""（新文章）分支\r\n這個分支將用來編寫網站中的文章",FALSE,Block,Normal,,,,,,,,141;90
NPC_104_2,104,2,2,2,,(新增任務),"接下來，請您在 ""我的網站.html"" 上添加内容吧\r\n完成後，請您創建一個新的 ""提交""\r\n並確認 ""提交記錄"" 的狀態",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,141;140
NPC_105_0,105,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_105_1,105,1,2,2,,,"很好！\r\n您已成功創建一個新的 ""提交""",FALSE,Block,Normal,,,,,,,,141;90
NPC_105_2,105,2,2,2,,,"在更新的 ""提交記錄"" 中\r\n您會注意到 ""new-design"" 分支與 ""new-article"" 分支\r\n它們的 ""提交記錄"" 分叉成了兩條不同的路徑",FALSE,Block,Normal,,,,,,,,141;140
NPC_105_3,105,3,2,2,,,接下來，讓我們來了解為什麼會發生這種情況：,FALSE,Block,Normal,,,,,,,,141;190
NPC_105_4,105,4,2,2,,,"當我們在 ""master"" 分支上創建了這兩個分支時\r\n它們起初都指向同一個 ""提交""\r\n也就是相同的起點",FALSE,Block,Normal,,,,,,,,141;241.0638
NPC_105_5,105,5,2,2,,,"當我們將 ""new-design"" 的修改內容推入到 ""儲存庫"" 中\r\n該分支的 ""提交記錄"" 增加了一個新的 ""提交""",FALSE,Block,Normal,,,,,,,,141;290
NPC_105_6,105,6,2,2,,,"但由於 ""new-article"" 分支尚未進行修改\r\n整體的 ""提交記錄"" 仍然保持一條直線",FALSE,Block,Normal,,,,,,,,144.1915;380.4255
NPC_105_7,105,7,2,2,,,"然而，當您在 ""new-article"" 分支上新增另一個 ""提交"" 時\r\n這將導致 ""new-design"" 和 ""new-article"" 分支開始分叉\r\n因為它們的 ""提交記錄"" 不再相同",FALSE,Block,Normal,,,,,,,,142.0638;428.2979
NPC_105_8,105,8,2,2,,,從這一刻開始，這兩個分支將獨立發展\r\n每個分支都有自己的一系列提交,FALSE,Block,Normal,,,,,,,,142.0638;479.4743
NPC_105_9,105,9,2,2,,,"當您在 ""new-article"" 分支上繼續添加 ""提交"" 時\r\n這些新的 ""提交"" 會在這個分支上繼續向前推進\r\n但不會影響到 ""new-image"" 分支的提交記錄",FALSE,Block,Normal,,,,,,,,142.0638;528.298
NPC_105_10,105,10,2,2,,,"接下來，讓我們將這兩個分支的更改\r\n合併回 ""master"" 分支吧",FALSE,Block,Normal,,,,,,,,142.0638;578.298
NPC_105_11,105,11,2,2,,(新增任務),"首先，請您切換到 ""master"" 分支\r\n為合併分支做好準備",FALSE,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,,142.0638;672.9788
NPC_106_0,106,0,2,2,START,(展開視窗 + 黑屏),,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
