Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
GameDialogue,,,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer
Number,Special,Special,Special,Special,Text,Files,Text,Boolean
1,,[],,[],Player,[],,TRUE
2,,[],Assets/05_Images/GUIPack-Clean&Minimalist/Sources/Game Controller/Game Controller/Steam/White_PNG/A-Button-Green-White.png,[],NPC,[],,FALSE
Items
ID
Number
Locations
ID
Number
Variables
ID,Name,Initial Value,Description,InitialValueType
Number,Text,Text,Text,Text
1,Alert,,,Text
2,SelectionType,none,Record player decision,Text
3,ImageKey,,Show image according to the key.,Text
6,UnlockButtonKey,none,Function which triggers Toolbar,Text
7,playerDecision,none,Three button to add content (get),Text
8,isReplay,FALSE,If use replay function it will be true,Boolean
9,tag,,use to identify different path,Text
10,canReplay,FALSE,Can click Replay Current Scenario,Boolean
11,UnlockKey,(category ) / (list name) / (unlockProgress),Unlock GameManualWindow List,Text
12,TestingDialog,TRUE,For dialog system,Boolean
13,ReadChapter,0,Save Read Chapter,Number
14,Counter,0,,Number
15,Switch,,Control highlight panel spot,Text
16,LastConversationKey,,Will update by last dialog,Text
17,CurrentQuestNum,0,Current Quest Num,Number
Conversations
ID,Title,Description,Actor,Conversant,Overrides
NPC_127_6,127,6,2,2,,(新增任務)&圖片cmd,,False,,Normal,,"ShowImage(""cmd"");\nFSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,"So, please use the '<color=#CF001C>git remote -v</color>' command\nto verify that this project is correctly connected.",那麼，請使用 '<color=#CF001C>git remote -v</color>' 指令\n來驗證此專案已正確連接,144.1915;380.4255
NPC_127_7,127,7,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,142.0638;428.2979
NPC_128_0,128,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_128_1,128,1,2,2,,高亮CommandLine視窗&顯示Hint_CommandHistoryDetailed,,False,Block,Normal,,"HighlightWindow(""CommandLineWindow"","""");\nHintController(""CommandHistoryDetailed"",true);",,,,"Well done!\nYou executed the command 'git remote -v',\nand the command line returned a message. ",做得好！\n您執行指令 '<color=#CF001C>git remote -v</color>'\n命令行返回了訊息,141;90
NPC_128_2,128,2,2,2,,不顯示Hint_CommandHistoryDetailed,,False,Block,Normal,,"HintController(""CommandHistoryDetailed"",false);",,,,"First, 'origin' is the alias for the connected remote repository,\nand the address following the alias is the URL of the remote repository.",首先，'origin' 是連接的遠端儲存庫別名\n別名後方的是連接的遠端儲存庫網址,141;140
NPC_128_3,128,3,2,2,,圖片cmd,,False,Block,Normal,,"ShowImage(""cmd"")",,,,"When executing the 'git clone' command,\nGit defaults the name of the cloned remote repository to 'origin'. ",當執行 'git clone' 指令時\nGit 會將被複製的遠端儲存庫預設命名為 'origin',141;190
NPC_128_4,128,4,2,2,,圖片alert,,False,Block,Normal,,"ShowImage(""alert"")",,,,"When interacting with remote repositories,\nSometimes, you need to add the repository's alias or URL\nto confirm the target of the command.",在與遠端儲存庫互動時\n有時需要加入儲存庫的別名或網址\n來確認執行指令的對象,141;241.0638
NPC_128_5,128,5,2,2,,圖片link,,False,Block,Normal,,"ShowImage(""link"");",,,,"In actual,\nyou can connect and remove multiple remote repositories for a project\nand give them different aliases. ",實際上\n您能為專案連接、移除多個遠端儲存庫\n並給予它們不同的別名,141;290
NPC_128_6,128,6,2,2,,圖片lightBulb,,False,Block,Normal,,"ShowImage(""lightBulb"")",,,,"However, most of the time,\nyou only need to connect to one remote repository\nand maintain the 'origin' alias to develop the project.",然而，很多時候您只需要連接一個遠端儲存庫\n並維持 'origin' 的別名\n就可以開發專案,144.1915;380.4255
NPC_128_7,128,7,2,2,,圖片cmd,,False,Block,Normal,,"ShowImage(""cmd"")",,,,"Therefore, you only need to understand\nhow to use the 'git remote -v' command\nto ensure that you are connected to the target remote repository.",因此，您只需要了解如何使用 'git remote -v' 指令\n以確保連接到目標遠端儲存庫即可,142.0638;428.2979
NPC_128_8,128,8,2,2,,圖片flag,,False,Block,Normal,,"ShowImage(""flag"")",,,,"We have successfully created a remote repository\nand cloned it to the local device,\nIt means we complete the objectives of this stage. ",我們成功地創建遠端儲存庫並複製到本地設備上\n表示本次的關卡目標已經完成,142.0638;479.4743
NPC_128_9,128,9,2,2,,圖片cloudUpload,,False,Block,Normal,,"ShowImage(""cloudUpload"")",,,,"In the next stage,\nwe will learn how to interact with remote repositories.",在下一關卡，我們要正式學習\n如何與遠端儲存庫進行互動,142.0638;528.298
NPC_128_10,128,10,2,2,,圖片happyFace,,False,Block,Normal,,"ShowImage(""happyFace"")",,,,"Finally, congratulations on completing this stage.\nYou did a great job!",最後，恭喜您完成本次的關卡\n您做得很棒！,142.0638;578.298
NPC_128_11,128,11,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,142.0638;672.9788
NPC_130_0,130,0,2,2,START,(展開視窗 + 黑屏),Stage013,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_130_1,130,1,2,2,,圖片happyFace,,False,Block,Normal,,"ShowImage(""happyFace"")",,,,Welcome to the 'Creating and Pushing Remote Branches' stage!,歡迎來到\n'創建與推送遠端分支' 關卡！,141;90
NPC_130_2,130,2,2,2,,圖片cloudUpload,,False,Block,Normal,,"ShowImage(""cloudUpload"")",,,,"In this stage, you will learn how to push branches\nfrom your local repository to a remote repository.",在這個關卡中\n將學習如何將本地儲存庫的分支\n推送到遠端儲存庫中,141;140
NPC_130_3,130,3,2,2,,圖片reload,,False,Block,Normal,,"ShowImage(""reload"")",,,,"First, let's quickly review what we learned in the previous stage. ",首先，讓我們快速回顧上一關卡中學到的知識和指令,141;190
NPC_130_4,130,4,2,2,,圖片cloud,,False,Block,Normal,,"ShowImage(""cloud"")",,,,"In the last stage,\nwe understood the various advantages of a remote repository. ",在上一關中\n理解了遠端儲存庫的多個優點,141;241.0638
NPC_130_5,130,5,2,2,,圖片lightBulb,,False,Block,Normal,,"ShowImage(""lightBulb"")",,,,It can be used to back up the development progress of a project.\nAnd you can clone it on multiple computers.,它可以用於備份專案的開發記錄\n同時支持在多個電腦上開發專案,141;290
NPC_130_6,130,6,2,2,,圖片group,,False,Block,Normal,,"ShowImage(""group"")",,,,"Additionally, it allows team collaboration on projects.\nIncreases project development efficiency.",此外，它還允許團隊共同開發專案\n以大幅增加專案開發效率,144.1915;380.4255
NPC_130_7,130,7,2,2,,圖片cmd,,False,Block,Normal,,"ShowImage(""cmd"")",,,,"Using the 'git clone' command,\nwe cloned a created remote repository to the local computer. ",通過 'git clone' 指令\n將創建好的遠端儲存庫複製到本地電腦中,142.0638;428.2979
NPC_130_8,130,8,2,2,,圖片link,,False,,Normal,,"ShowImage(""link"");",,,,"Using the 'git remote -v' command,\nwe confirmed that the cloned project is connected to the remote repository.",而通過 'git remote -v' 指令\n來確認複製的專案是否連接到遠端儲存庫上,142.0638;479.4743
NPC_130_9,130,9,2,2,,(建構開始\r),,False,,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,"After reviewing the content of the previous stage,\nlet's simulate the background for this stage.",在回顧完上一個關卡的內容後\n讓我們來模擬本次的遊戲背景,142.0638;528.298
NPC_130_10,130,10,2,2,,黑屏&圖片screenOutline,,False,,Normal,,"BlackPanelControl(true);\nShowImage(""screenOutline"");",,,,"After setting up the stage scene,\naccording to the story,\nthe author has already cloned the remote repository to the computer.",在創建好了關卡場景後\n根據故事背景，作者已將遠端儲存庫複製到電腦上了,142.0638;578.298
NPC_130_11,130,11,2,2,,(新增任務)&圖片windowOutline,,False,,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");\nShowImage(""windowOutline"")",,,,"First, please open the 'Commit History' window to view its content. ",首先，請開啟 '提交記錄' 視窗\n來觀察其中的內容,143.2833;672.9788
NPC_130_12,130,12,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,145.7223;733.9545
NPC_131_0,131,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_131_1,131,1,2,2,,高亮CommitHistory視窗&顯示Hint_FoldRemoteButton,,False,Block,Normal,,"HighlightWindow(""CommitHistoryWindow"","""");\nHintController(""FoldRemoteButton"",true );",,,,"After opening the 'Commit History' window,\nyou'll notice that the arrow button in the window is now clickable. ",好的，在開啟 '提交記錄' 視窗後\n會發現視窗中的箭頭按鈕可以點擊了,141;90
NPC_131_2,131,2,2,2,,不顯示Hint_FoldRemoteButton&顯示Hint_RemoteField,,False,Block,Normal,,"HintController(""FoldRemoteButton"",false);\nHintController(""RemoteField"",true );",,,,"Click this button will expand the window,\nand reveal another 'Commit History' area.\nIt represents the content of the remote repository.",點擊按鈕後\n視窗會展開並出現另一個 '提交記錄' 區域\n這是遠端儲存庫的內容,141;140
NPC_131_3,131,3,2,2,,不顯示Hint_RemoteField&顯示Hint_LocalBranchTag&顯示Hint_RemoteBranchTag,,False,Block,Normal,,"HintController(""RemoteField"",false);\nHintController(""LocalBranchTag"",true );\nHintController(""RemoteBranchTag"",true );",,,,"Although the commit status in both areas is the same,\nthe branch names are different. ",雖然兩個區域的提交狀態是相同的\n分支名稱卻有所不同,141;190
NPC_131_4,131,4,2,2,,,,False,,Normal,,,,,,"Git names the cloned remote repository as 'origin',\nand the remote branch's naming format is:\n'<color=#CF001C>remote_repository_alias/branch_name</color>'. ",Git 會將被複製的遠端儲存庫命名為 'origin'\n而遠端分支的名稱格式為：\n'<color=#CF001C>遠端儲存庫別名/分支名稱</color>',141;241.0638
NPC_131_5,131,5,2,2,,,,False,,Normal,,,,,,This naming format helps Git identify the specified branch\nwhen executing commands.,在執行指令時\n這個命名格式可以幫助\nGit 分辨指定的分支,141;290
NPC_131_6,131,6,2,2,,,,False,,Normal,,,,,,"master' is the local repository's 'master' branch,\nand 'origin/master' is the remote repository's 'master' branch.",master' 是本地儲存庫的 'master' 分支\n'origin/master' 是遠端儲存庫的 'master' 分支,144.1915;380.4255
NPC_131_7,131,7,2,2,,(新增任務)&圖片file&不顯示Hint_LocalBranchTag&不顯示Hint_RemoteBranchTag,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");\nShowImage(""file"");\nHintController(""LocalBranchTag"",false);\nHintController(""RemoteBranchTag"",false);",,,,"Next, please create a new branch in your local repository\nand add content to 'README.md'. ",接下來，請您在本地儲存庫中新建分支\n然後在 'README.md' 上增加內容吧,142.0638;428.2979
NPC_131_8,131,8,2,2,,圖片share,,False,,Normal,,"ShowImage(""share"")",,,,Developers create branches in the local repository\nand develop features on these branches.,開發者會在本地儲存庫中創建分支\n並在其分支上開發功能,142.0638;479.4743
NPC_131_9,131,9,2,2,,圖片cloudUpload,,False,,Normal,,"ShowImage(""cloudUpload"")",,,,You can upload content to the remote repository\nin any of the following situations:\n1. When a part of the feature is completed.\n2. When you need to save development content.\n3. When the feature development is completed.,如果遇到以下情況之一，就可以將內容上傳到遠端儲存庫：\n1. 完成一部分功能\n2. 需要保存開發內容\n3. 功能開發完成,142.0638;528.298
NPC_131_10,131,10,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,142.0638;578.298
NPC_132_0,132,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_132_1,132,1,2,2,,圖片timePlus,,False,Block,Normal,,"ShowImage(""timePlus"")",,,,Great!\nYou have added content to 'README.md'\non the development branch.,很好！\n您在開發分支上新增 'README.md' 的內容,141;90
NPC_132_2,132,2,2,2,,高亮CommitHistory視窗&顯示Hint_CommitHistoryWindow,,False,Block,Normal,,"HighlightWindow(""CommitHistoryWindow"","""");\nHintController(""CommitHistoryWindow"",true );",,,,"Updated the 'Commit History' window,\nyou will notice that the local repository has the new commit we just created,\nbut the remote repository hasn't updated the content.",查看更新後的 '提交記錄' 視窗\n會發現本地儲存庫多了我們剛才創建的提交\n遠端儲存庫則沒有更新的內容,141;140
NPC_132_3,132,3,2,2,,不顯示Hint_CommitHistoryWindow,,False,Block,Normal,,"HintController(""CommitHistoryWindow"",false);",,,,This is because we have not uploaded the changes\nin the local branch to the remote repository.,這是因為我們\n還沒有將本地分支修改的內容上傳至遠端儲存庫,141;190
NPC_132_4,132,4,2,2,,,,False,Block,Normal,,,,,,"Next, let's learn how to upload these changes through a command.",接下來，讓我們來學習如何通過指令上傳這些修改,141;241.0638
NPC_132_5,132,5,2,2,,解鎖手冊gitpush1&圖片cmd,,False,Block,Normal,,"UnlockGameManualItem(""C/git push/1"");\nShowImage(""cmd"")",,,,The command we learned this time is:\n'<color=#CF001C>git push remote_repository_alias local_branch_name</color>'.,本次要學習的指令是：\n<color=#CF001C>git push 遠端儲存庫別名 本地分支名稱</color>,141;290
NPC_132_6,132,6,2,2,,圖片cloud,,False,Block,Normal,,"ShowImage(""cloud"")",,,,"The third field is the 'remote_repository_alias'.\nwe usually fill in 'origin',\nwhich is the alias of the remote repository we cloned.",第 3 個欄位是 '遠端儲存庫別名'\n通常會填入 'origin'\n也就是我們獲取下來的遠端儲存庫別名,144.1915;380.4255
NPC_132_7,132,7,2,2,,圖片share,,False,Block,Normal,,"ShowImage(""share"")",,,,"The fourth field is the 'local_branch_name',\nwhich is the name of the branch in the local repository that you want to upload.",接著，第 4 個欄位是 '本地分支名稱'\n也就是本地存儲庫中想要上傳的分支名稱,142.0638;428.2979
NPC_132_8,132,8,2,2,,圖片cloudUpload,,False,,Normal,,"ShowImage(""cloudUpload"")",,,,"After execution,\nthe remote repository will create a remote branch of the same name\nand acquire the same commit records as the local branch.",執行後，遠端儲存庫中會創建同名的遠端分支\n並獲得與本地分支相同的提交記錄,142.0638;479.4743
NPC_132_9,132,9,2,2,,(新增任務),,False,,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,"Based on the tutorial above,\nplease try to upload the changes of the 'update-readme' branch to the remote.\nUsing the command: '<color=#CF001C>git push origin update-readme</color>'.",按照上述說明，\n請嘗試將 'update-readme' 分支的修改內容上傳到遠端吧\n通過 <color=#CF001C>git push origin update-readme</color> 指令,142.0638;528.298
NPC_132_10,132,10,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,142.0638;578.298
NPC_133_0,133,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_133_1,133,1,2,2,,高亮CommitHistory視窗&顯示Hint_CommitHistoryWindow,,False,Block,Normal,,"HighlightWindow(""CommitHistoryWindow"","""");\nHintController(""CommitHistoryWindow"",true );",,,,"Well done!\nYou used the 'git push remote_repository_alias local_branch_name' command,\nand uploaded the 'update-readme' local branch to the remote repository 'origin'.",很好！\n您使用 'git push 遠端儲存庫別名 本地分支名稱' 指令\n將 'update-readme' 本地分支上傳至遠端儲存庫 'origin' 中,141;90
NPC_133_2,133,2,2,2,,不顯示Hint_CommitHistoryWindow&顯示Hint_LocalBranchTag&顯示Hint_RemoteBranchTag,,False,Block,Normal,,"HintController(""CommitHistoryWindow"",false);\nHintController(""LocalBranchTag"",true );\nHintController(""RemoteBranchTag"",true );",,,,"Looking at the 'Commit History' window,\nyou'll find that the remote repository has added the 'origin/update-readme' branch.\nIt has the same commit history as the local 'update-readme' branch.",查看 '提交記錄' 視窗\n發現遠端新增了 'origin/update-readme' 分支\n其提交記錄和本地 'update-readme' 分支相同,141;140
NPC_133_3,133,3,2,2,,高亮Browser視窗&顯示Hint_BrowserWindow&不顯示Hint_LocalBranchTag&不顯示Hint_RemoteBranchTag,,False,Block,Normal,,"HighlightWindow(""BrowserWindow"","""");\nHintController(""BrowserWindow"",true );\nHintController(""LocalBranchTag"",false);\nHintController(""RemoteBranchTag"",false);",,,,"Uploaded to the remote,\nyou can view the updated content on the Git service platform. ",上傳至遠端後\n就可以在 Git 服務平台查看更新後的內容,141;190
NPC_133_4,133,4,2,2,,不顯示Hint_BrowserWindow&顯示Hint_RepoBranches,,False,,Normal,,"HintController(""BrowserWindow"",false);\nHintController(""RepoBranches"",true);",,,,"On the repository homepage,\nYou can click on the branch menu and select the 'update-readme' branch.\nThe window will display the content of the 'update-readme' branch.",在首頁上點選分支選單\n並選擇 'update-readme' 分支\n視窗中將顯示 'update-readme' 分支的內容,141;241.0638
NPC_133_5,133,5,2,2,,不顯示Hint_RepoBranches&顯示Hint_README,,False,,Normal,,"HintController(""RepoBranches"",false);\nHintController(""README"",true);",,,,"After selecting the branch,\nthe 'README' file on the page contains the content we added.\nIt means our action was successful.",選擇分支後\n頁面上的 'README' 的文件有著我們新增的內容\n表示我們執行的動作是成功的,140;290
NPC_133_6,133,6,2,2,,圖片xBig,,False,,Normal,,"ShowImage(""xBig"")",,,,"You've learned how to create remote branches,\nlet's learn how to delete remote branches next. ",學會了如何創建遠端分支後\n現在來學習如何刪除遠端分支,137;379
NPC_133_7,133,7,2,2,,解鎖手冊gitpush2&圖片cmd,,False,,Normal,,"UnlockGameManualItem(""C/git push/2"");\nShowImage(""cmd"")",,,,Add the '-d' symbol (Delete) to the 'create remote branch' command.\nTo form the command:\n'<color=#CF001C>git push -d remote_repository_alias local_branch_name</color>'.\nThis will delete the specified remote branch from the remote repository.,在 '創建遠端分支' 指令中加入 '-d' 符號 (Delete 刪除)\n組成以下指令：\n'<color=#CF001C>git push -d 遠端儲存庫別名 分支名稱</color>'\n就可以删除指定遠端儲存庫的遠端分支,137;429
NPC_133_8,133,8,2,2,,(新增任務),,False,,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,"To delete the 'update-readme' remote branch,\nplease execute:\n'<color=#CF001C>git push -d origin update-readme</color>' to complete the action.",如果要刪除 'update-readme' 遠端分支\n執行 '<color=#CF001C>git push -d origin update-readme</color>'\n就可以完成動作了,137;481
NPC_133_9,133,9,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,135.9691;569.1443
NPC_134_0,134,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_134_1,134,1,2,2,,高亮CommandLine視窗&顯示Hint_CommandHistoryDetailed,,False,Block,Normal,,"HighlightWindow(""CommandLineWindow"","""");\nHintController(""CommandHistoryDetailed"",true);",,,,"Excellent!\nBy using the command 'git push -d remote_repository_alias local_branch_name',\nthe command line returned a success message.",很好！\n通過 'git push -d 遠端儲存庫別名 分支名稱' 指令\n命令行回傳了成功訊息,141;90
NPC_134_2,134,2,2,2,,不顯示Hint_CommandHistoryDetailed&高亮CommitHistory視窗&顯示Hint_CommitHistoryWindow,,False,Block,Normal,,"HighlightWindow(""CommitHistoryWindow"","""");\nHintController(""CommitHistoryWindow"",true );\nHintController(""CommandHistoryDetailed"",false);",,,,"In the latest 'Commit History',\nthe 'update-readme' branch in the local repository was not deleted,\nbut the 'origin/update-readme' branch in the remote repository has been removed.",最新的 '提交記錄' 中\n本地儲存庫中的 'update-readme' 分支未被刪除\n但是遠端儲存庫的 'origin/update-readme' 分支已經被移除了,141;140
NPC_134_3,134,3,2,2,,不顯示Hint_CommitHistoryWindow&高亮Browser視窗&顯示Hint_RepoBranches,,False,Block,Normal,,"HighlightWindow(""BrowserWindow"","""");\nHintController(""CommitHistoryWindow"",false);\nHintController(""RepoBranches"",true);",,,,"When opening the browser window,\nyou'll notice that only the 'master' branch remains in the repository now,\nmeaning we have successfully deleted the remote 'update-readme' branch.",開啟瀏覽器視窗\n會發現儲存庫中現在只剩下 'master' 分支\n表示我們已成功刪除遠端 'update-readme' 分支,141;190
NPC_134_4,134,4,2,2,,圖片cloudUpload,,False,,Normal,,"ShowImage(""cloudUpload"")",,,,"From this tutorial stage,\nyou have learned how to create and update remote branches,\nas well as how to delete specific remote branches.",從本次的教學關卡中\n您已經學會如何創建和更新遠端分支\n以及如何刪除指定的遠端分支,141;241.0638
NPC_134_5,134,5,2,2,,,,False,,Normal,,,,,,"Using the command '<color=#CF001C>git push remote_repository_alias local_branch_name</color>',\nyou can upload a specified local branch to the remote.",通過 '<color=#CF001C>git push 遠端儲存庫別名 本地分支名稱</color>' 指令\n將指定的本地分支上傳到遠端,141;291.0638
NPC_134_6,134,6,2,2,,圖片xBig,,False,,Normal,,"ShowImage(""xBig"")",,,,"Using the command '<color=#CF001C>git push -d remote_repository_alias local_branch_name</color>',\nyou can remove a specified remote branch.",通過 '<color=#CF001C>git push -d 遠端儲存庫別名 分支名稱</color>' 指令\n來移除指定的遠端分支,140;409.0638
NPC_134_7,134,7,2,2,,圖片cloudDownload,,False,Block,Normal,,"ShowImage(""cloudDownload"")",,,,"In the next stage,\nwe will learn how to get the content of remote branches.\nAnd understand why we're doing this.",在下一關卡中\n我們將學習如何獲取遠端分支的內容\n並了解為什麼要這麼做,140;459.0638
NPC_134_8,134,8,2,2,,圖片happyFace,,False,Block,Normal,,"ShowImage(""happyFace"")",,,,"Finally, congratulations on completing this stage.\nYou did a great job!",最後，恭喜您完成本次的關卡\n您做得很棒！,140;509.0638
NPC_134_9,134,9,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,140;559.0638
NPC_136_0,136,0,2,2,START,(展開視窗 + 黑屏),Stage014,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_136_1,136,1,2,2,,圖片happyFace,,False,,Normal,,"ShowImage(""happyFace"")",,,,Welcome to the 'Keeping Branches in Sync' stage!,歡迎來到\n'保持分支同步' 關卡！,141;90
NPC_136_2,136,2,2,2,,圖片cloudDownload,,False,,Normal,,"ShowImage(""cloudDownload"")",,,,"In this stage,\nyou will learn how to synchronize the content of the remote repository.\nAnd update the local branch that is currently under development.",在這個關卡中\n將學習如何同步遠端儲存庫的內容\n並更新正在開發中的本地分支,141;140
NPC_136_3,136,3,2,2,,圖片reload,,False,,Normal,,"ShowImage(""reload"")",,,,"First, let's quickly review what we learned in the previous stage. ",首先，讓我們快速回顧上一關卡中學到的知識和指令,141;190
NPC_136_4,136,4,2,2,,圖片cloudUpload,,False,,Normal,,"ShowImage(""cloudUpload"")",,,,"In the last stage,\nwe learned the command 'git push remote_repository_alias local_branch_name',\nwhich uploads the content of the local branch to the remote repository.\nThe remote repository then creates and updates the corresponding branch's commit history.  ",在上一關中\n我們學習了 'git push 遠端儲存庫別名 本地分支名稱' 指令\n讓本地分支的內容上傳至遠端儲存庫\n遠端儲存庫會新建並更新對應分支的提交記錄,141;241.0638
NPC_136_5,136,5,2,2,,圖片xBig,,False,,Normal,,"ShowImage(""xBig"")",,,,The command 'git push -d remote_repository_alias local_branch_name'\nis used to delete remote branches.,git push -d 遠端儲存庫別名 本地分支名稱' 指令\n則用來刪除遠端分支,141;290
NPC_136_6,136,6,2,2,,(建構開始\r),,False,,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,"After reviewing the content of the previous stage,\nlet's simulate the background for this stage.",在回顧完上一個關卡的內容後\n讓我們來模擬本次的遊戲背景,144.1915;380.4255
NPC_136_7,136,7,2,2,,黑屏&顯示Hint_StoryBackground&圖片help,,False,,Normal,,"HintController(""StoryBackground"",true );\nShowImage(""help"");\nBlackPanelControl(true);",,,,"Once the stage is set up,\nyou'll find two issues that need to be solved in this stage.",在創建好了關卡場景後\n會發現本次有兩個問題需要解決,142.0638;428.2979
NPC_136_8,136,8,2,2,,圖片timeMinus,,False,,Normal,,"ShowImage(""timeMinus"")",,,,The first issue:\nthe author finds that the project version on the current computer\nis behind the remote repository.,首先，第一個問題\n作者發現在目前使用的電腦中\n專案版本落後於遠端儲存庫,142.0638;479.4743
NPC_136_9,136,9,2,2,,(新增任務)&圖片windowOutline&不顯示Hint_StoryBackground,,False,,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");\nShowImage(""windowOutline"");\nHintController(""StoryBackground"",false );",,,,Please open the 'Commit History' window to check its status.,請先開啟 '提交記錄' 視窗\n我們來確認其中的狀態,142.0638;528.298
NPC_136_10,136,10,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,142.0638;578.298
NPC_137_0,137,0,2,2,START,(展開視窗 + 黑屏),,False,,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_137_1,137,1,2,2,,高亮CommitHistory視窗&顯示Hint_RemoteField,,False,,Normal,,"HighlightWindow(""CommitHistoryWindow"","""");\nHintController(""RemoteField"",true);",,,,"In the 'Commit History',\nyou will notice that the remote 'update-readme' branch has an additional commit,\nbut we can't view its content.",好的，在 '提交記錄' 中\n會發現遠端的 'update-readme' 分支多了一個提交\n但是我們無法查看裡面的內容,141;90
NPC_137_2,137,2,2,2,,不顯示Hint_RemoteField&顯示Hint_CommitsHistoryTooltip,,False,,Normal,,"HintController(""RemoteField"",false);\nHintController(""CommitsHistoryTooltip"",true);",,,,"When we use Git in real life,\nthese locked commits won't show in the execution results.\nWe need to update the local branch to view them.",在實際使用 Git 時\n這些鎖起來的提交並不會顯示在執行結果中\n我們需要更新本地分支才能夠查看,141;140
NPC_137_3,137,3,2,2,,圖片alert,,False,Block,Normal,,"ShowImage(""alert"")",,,,"Although 'git clone' can copy the remote repository to the local computer,\nit cannot be used to update outdated branches. ",而 'git clone' 雖然可以複製遠端儲存庫到本地電腦中\n但是它無法用於更新落後的分支,141;190
NPC_137_4,137,4,2,2,,解鎖手冊gitpull1&圖片cmd,,False,,Normal,,"UnlockGameManualItem(""C/git pull/1"");\nShowImage(""cmd"")",,,,"Therefore, we will use a new command in the stage:\n'<color=#CF001C>git pull remote_repository_alias branch_name</color>'.\nIt is used to update the local branch to the version of the remote branch.",因此，本次要學習一個新的指令\n'<color=#CF001C>git pull 遠端儲存庫別名 分支名稱</color>'\n用來將本地分支更新至遠端分支的版本,141;241.0638
NPC_137_5,137,5,2,2,,圖片listx3,,False,,Normal,,"ShowImage(""Listx3"")",,,,This command performs the following operations sequentially:\n1. Get the latest 'commit history' from the remote repository.\n2. These records are then merged into the corresponding local branch.,這個指令會依序執行以下操作：\n1. 從遠端儲存庫獲取最新的 '提交記錄'\n2. 這些記錄將合併到對應的本地分支,141;290
